YrMo,year,month,anomaly,total_uncertainty,lower_bound_95pct,upper_bound_95pct
1881.75,1881,9,-0.298,0.09012,-0.346,-0.2465
1881.8333333333333,1881,10,-0.21773,0.09161,-0.2695,-0.157
1881.9166666666667,1881,11,-0.25139,0.08586,-0.3035,-0.189
1882.0,1881,12,-0.19171,0.08306000000000001,-0.2415,-0.1355
1882.0833333333333,1882,1,-0.14217,0.08323,-0.193,-0.087
1882.1666666666667,1882,2,-0.12172999999999999,0.08906,-0.1725,-0.0695
1882.25,1882,3,-0.1376,0.07991000000000001,-0.187,-0.085
1882.3333333333333,1882,4,-0.18532,0.07992,-0.2345,-0.135
1882.4166666666667,1882,5,-0.2962,0.0843,-0.341,-0.249
1882.5,1882,6,-0.26266,0.08528,-0.3075,-0.221
1882.5833333333333,1882,7,-0.17874,0.07798,-0.224,-0.138
1882.6666666666667,1882,8,-0.2971,0.08426,-0.3405,-0.2535
1882.75,1882,9,-0.19118,0.08557000000000001,-0.238,-0.1385
1882.8333333333333,1882,10,-0.29015,0.08446000000000001,-0.3405,-0.231
1882.9166666666667,1882,11,-0.16046,0.09208,-0.215,-0.0935
1883.0,1882,12,-0.3238,0.08374,-0.374,-0.2675
1883.0833333333333,1883,1,-0.19785999999999998,0.07608,-0.253,-0.143
1883.1666666666667,1883,2,-0.14012,0.07954,-0.1955,-0.083
1883.25,1883,3,-0.17385,0.08234,-0.228,-0.1195
1883.3333333333333,1883,4,-0.3052,0.08635,-0.36,-0.256
1883.4166666666667,1883,5,-0.21652,0.08311,-0.2685,-0.17
1883.5,1883,6,-0.18258,0.08176,-0.2315,-0.141
1883.5833333333333,1883,7,-0.23156,0.07399,-0.2795,-0.1925
1883.6666666666667,1883,8,-0.22614,0.07619,-0.2715,-0.1815
1883.75,1883,9,-0.28493,0.07658999999999999,-0.3345,-0.234
1883.8333333333333,1883,10,-0.40426,0.07561,-0.4585,-0.349
1883.9166666666667,1883,11,-0.27499,0.0792,-0.332,-0.2155
1884.0,1883,12,-0.35454,0.07265,-0.4115,-0.2965
1884.0833333333333,1884,1,-0.39202,0.083,-0.4465,-0.342
1884.1666666666667,1884,2,-0.17683,0.07665,-0.2295,-0.124
1884.25,1884,3,-0.33325,0.0839,-0.3865,-0.282
1884.3333333333333,1884,4,-0.34589000000000003,0.07575,-0.397,-0.297
1884.4166666666667,1884,5,-0.29811,0.07184,-0.3495,-0.2515
1884.5,1884,6,-0.39016999999999996,0.07347000000000001,-0.4385,-0.3495
1884.5833333333333,1884,7,-0.41991000000000006,0.07455,-0.4665,-0.3815
1884.6666666666667,1884,8,-0.39257,0.0708,-0.4415,-0.3495
1884.75,1884,9,-0.34076,0.07534,-0.3915,-0.2895
1884.8333333333333,1884,10,-0.33211,0.07987999999999999,-0.384,-0.2795
1884.9166666666667,1884,11,-0.47001000000000004,0.07432000000000001,-0.5255,-0.4095
1885.0,1884,12,-0.36756,0.07689,-0.4215,-0.3125
1885.0833333333333,1885,1,-0.30282,0.0768,-0.359,-0.251
1885.1666666666667,1885,2,-0.32326,0.07775,-0.3805,-0.272
1885.25,1885,3,-0.40797,0.07767,-0.4625,-0.3535
1885.3333333333333,1885,4,-0.40374,0.07741,-0.4555,-0.3515
1885.4166666666667,1885,5,-0.43878999999999996,0.07378,-0.491,-0.3905
1885.5,1885,6,-0.44496,0.07892,-0.4945,-0.402
1885.5833333333333,1885,7,-0.35191999999999996,0.07296,-0.4005,-0.31
1885.6666666666667,1885,8,-0.45685,0.07534,-0.506,-0.4095
1885.75,1885,9,-0.33137,0.07522000000000001,-0.3815,-0.279
1885.8333333333333,1885,10,-0.21289,0.07428,-0.2685,-0.1545
1885.9166666666667,1885,11,-0.20951999999999998,0.07579,-0.2665,-0.1495
1886.0,1885,12,-0.19693,0.071,-0.2555,-0.135
1886.0833333333333,1886,1,-0.27326,0.07577,-0.3345,-0.216
1886.1666666666667,1886,2,-0.31621,0.07209,-0.3745,-0.263
1886.25,1886,3,-0.25779,0.07067000000000001,-0.3175,-0.2025
1886.3333333333333,1886,4,-0.34664,0.07164,-0.4035,-0.2945
1886.4166666666667,1886,5,-0.20381,0.07549,-0.259,-0.154
1886.5,1886,6,-0.38248000000000004,0.07123,-0.4355,-0.336
1886.5833333333333,1886,7,-0.34303,0.07167000000000001,-0.394,-0.2975
1886.6666666666667,1886,8,-0.38524,0.06947,-0.438,-0.3385
1886.75,1886,9,-0.47229,0.07359,-0.529,-0.419
1886.8333333333333,1886,10,-0.368,0.07267,-0.4285,-0.3105
1886.9166666666667,1886,11,-0.39283,0.07003999999999999,-0.4535,-0.332
1887.0,1886,12,-0.50368,0.07245,-0.5635,-0.4465
1887.0833333333333,1887,1,-0.50385,0.07022,-0.5645,-0.4475
1887.1666666666667,1887,2,-0.5283100000000001,0.07334,-0.5875,-0.475
1887.25,1887,3,-0.4584,0.07272999999999999,-0.518,-0.4055
1887.3333333333333,1887,4,-0.42704,0.0718,-0.4855,-0.3755
1887.4166666666667,1887,5,-0.4866,0.07569,-0.5435,-0.4385
1887.5,1887,6,-0.40775,0.07515,-0.4625,-0.3615
1887.5833333333333,1887,7,-0.3295,0.07101,-0.3805,-0.286
1887.6666666666667,1887,8,-0.35901,0.07163,-0.4115,-0.313
1887.75,1887,9,-0.44675,0.07496,-0.5015,-0.396
1887.8333333333333,1887,10,-0.3895,0.07833,-0.4495,-0.33
1887.9166666666667,1887,11,-0.41523000000000004,0.07587,-0.4775,-0.3535
1888.0,1887,12,-0.35198,0.07793,-0.414,-0.2925
1888.0833333333333,1888,1,-0.40944,0.07689,-0.4715,-0.3535
1888.1666666666667,1888,2,-0.32378,0.07816000000000001,-0.3865,-0.269
1888.25,1888,3,-0.31955,0.07353,-0.3815,-0.2655
1888.3333333333333,1888,4,-0.26741,0.07262,-0.3265,-0.2175
1888.4166666666667,1888,5,-0.2548,0.07671,-0.3125,-0.208
1888.5,1888,6,-0.26628,0.07973999999999999,-0.319,-0.223
1888.5833333333333,1888,7,-0.34081,0.07243,-0.3925,-0.297
1888.6666666666667,1888,8,-0.31094,0.07077,-0.363,-0.267
1888.75,1888,9,-0.24711,0.07266,-0.3035,-0.194
1888.8333333333333,1888,10,-0.11039000000000002,0.07785,-0.1705,-0.054
1888.9166666666667,1888,11,-0.1089,0.0751,-0.1715,-0.0485
1889.0,1888,12,-0.08771,0.07937999999999999,-0.1465,-0.0355
1889.0833333333333,1889,1,0.06992000000000001,0.08072,0.012,0.1225
1889.1666666666667,1889,2,-0.007,0.07676000000000001,-0.065,0.045
1889.25,1889,3,-0.02022,0.07593,-0.08,0.034
1889.3333333333333,1889,4,-0.06253,0.0728,-0.119,-0.011
1889.4166666666667,1889,5,-0.15079,0.07624,-0.208,-0.1015
1889.5,1889,6,-0.18719,0.08215,-0.2415,-0.139
1889.5833333333333,1889,7,-0.21503000000000003,0.07804,-0.2665,-0.171
1889.6666666666667,1889,8,-0.26123,0.07667,-0.3145,-0.217
1889.75,1889,9,-0.3552,0.07869,-0.413,-0.3005
1889.8333333333333,1889,10,-0.31324,0.08292000000000001,-0.373,-0.2545
1889.9166666666667,1889,11,-0.24991999999999998,0.08352000000000001,-0.309,-0.191
1890.0,1889,12,-0.26864,0.08066,-0.33,-0.2095
1890.0833333333333,1890,1,-0.36824,0.07712000000000001,-0.427,-0.3105
1890.1666666666667,1890,2,-0.34314,0.08497,-0.403,-0.2845
1890.25,1890,3,-0.4294,0.09201000000000001,-0.488,-0.371
1890.3333333333333,1890,4,-0.39674,0.08476,-0.4525,-0.3445
1890.4166666666667,1890,5,-0.35654,0.08156000000000001,-0.4125,-0.3075
1890.5,1890,6,-0.4317,0.08441,-0.4845,-0.386
1890.5833333333333,1890,7,-0.5049100000000001,0.08399,-0.5555,-0.4585
1890.6666666666667,1890,8,-0.49415,0.07611,-0.544,-0.4475
1890.75,1890,9,-0.57309,0.08346,-0.625,-0.5195
1890.8333333333333,1890,10,-0.53066,0.08917,-0.591,-0.466
1890.9166666666667,1890,11,-0.48872,0.08861000000000001,-0.548,-0.424
1891.0,1890,12,-0.35072,0.08327000000000001,-0.4095,-0.2905
1891.0833333333333,1891,1,-0.4241,0.08341,-0.486,-0.369
1891.1666666666667,1891,2,-0.32478,0.08555,-0.388,-0.2685
1891.25,1891,3,-0.27928000000000003,0.08636,-0.344,-0.2185
1891.3333333333333,1891,4,-0.26569,0.08977,-0.328,-0.21
1891.4166666666667,1891,5,-0.13363,0.09208,-0.1945,-0.079
1891.5,1891,6,-0.21008000000000002,0.08466,-0.266,-0.16
1891.5833333333333,1891,7,-0.29418,0.08953,-0.349,-0.2445
1891.6666666666667,1891,8,-0.29462,0.08902,-0.35,-0.2455
1891.75,1891,9,-0.22466999999999998,0.09408,-0.283,-0.166
1891.8333333333333,1891,10,-0.26292,0.09054,-0.328,-0.1965
1891.9166666666667,1891,11,-0.37372,0.08442999999999999,-0.439,-0.306
1892.0,1891,12,-0.27566999999999997,0.09035,-0.34,-0.21
1892.0833333333333,1892,1,-0.25314000000000003,0.08971,-0.32,-0.1865
1892.1666666666667,1892,2,-0.1674,0.08562,-0.2315,-0.1085
1892.25,1892,3,-0.326,0.08756,-0.3905,-0.269
1892.3333333333333,1892,4,-0.3585,0.08528,-0.421,-0.303
1892.4166666666667,1892,5,-0.34502,0.09183999999999999,-0.4025,-0.295
1892.5,1892,6,-0.44626000000000005,0.08847999999999999,-0.5045,-0.397
1892.5833333333333,1892,7,-0.5561699999999999,0.09701,-0.6105,-0.5115
1892.6666666666667,1892,8,-0.50384,0.08967,-0.559,-0.4585
1892.75,1892,9,-0.44973,0.08494,-0.5095,-0.393
1892.8333333333333,1892,10,-0.54384,0.09676,-0.6115,-0.4765
1892.9166666666667,1892,11,-0.53804,0.09633,-0.6075,-0.464
1893.0,1892,12,-0.57494,0.09607,-0.646,-0.499
1893.0833333333333,1893,1,-0.46153999999999995,0.09071,-0.5305,-0.397
1893.1666666666667,1893,2,-0.37998000000000004,0.08921,-0.4505,-0.3185
1893.25,1893,3,-0.34415999999999997,0.0882,-0.411,-0.2865
1893.3333333333333,1893,4,-0.5091600000000001,0.0883,-0.574,-0.454
1893.4166666666667,1893,5,-0.53437,0.08932999999999999,-0.5945,-0.484
1893.5,1893,6,-0.47458,0.09523999999999999,-0.532,-0.4245
1893.5833333333333,1893,7,-0.29398,0.08502,-0.349,-0.2445
1893.6666666666667,1893,8,-0.31578,0.08693,-0.3725,-0.2665
1893.75,1893,9,-0.49063999999999997,0.08108,-0.5515,-0.434
1893.8333333333333,1893,10,-0.32086,0.0893,-0.3875,-0.256
1893.9166666666667,1893,11,-0.45613000000000004,0.09548,-0.5275,-0.3845
1894.0,1893,12,-0.42143,0.09677999999999999,-0.4915,-0.354
1894.0833333333333,1894,1,-0.45152,0.08728,-0.5245,-0.3895
1894.1666666666667,1894,2,-0.46097,0.08904,-0.5335,-0.399
1894.25,1894,3,-0.48846999999999996,0.09065,-0.559,-0.428
1894.3333333333333,1894,4,-0.41793,0.09011,-0.4855,-0.3605
1894.4166666666667,1894,5,-0.5163300000000001,0.0949,-0.58,-0.4615
1894.5,1894,6,-0.5199199999999999,0.09065,-0.5795,-0.4695
1894.5833333333333,1894,7,-0.3356,0.08507,-0.395,-0.2845
1894.6666666666667,1894,8,-0.3923,0.08698,-0.4515,-0.342
1894.75,1894,9,-0.39881,0.08586,-0.4645,-0.34
1894.8333333333333,1894,10,-0.49308,0.09062,-0.564,-0.426
1894.9166666666667,1894,11,-0.40708,0.09514,-0.4805,-0.338
1895.0,1894,12,-0.42361000000000004,0.08935,-0.494,-0.3625
1895.0833333333333,1895,1,-0.30696,0.08938,-0.3775,-0.2435
1895.1666666666667,1895,2,-0.3407,0.0921,-0.4095,-0.278
1895.25,1895,3,-0.45203999999999994,0.09307,-0.5195,-0.393
1895.3333333333333,1895,4,-0.46056,0.093,-0.527,-0.4015
1895.4166666666667,1895,5,-0.43872,0.08392999999999999,-0.5035,-0.381
1895.5,1895,6,-0.35622,0.08362,-0.4155,-0.3015
1895.5833333333333,1895,7,-0.32252,0.09162000000000001,-0.382,-0.2675
1895.6666666666667,1895,8,-0.29688000000000003,0.08448,-0.3555,-0.243
1895.75,1895,9,-0.36537,0.08381,-0.4275,-0.306
1895.8333333333333,1895,10,-0.34756,0.08092,-0.415,-0.282
1895.9166666666667,1895,11,-0.22080999999999998,0.08685,-0.2885,-0.1535
1896.0,1895,12,-0.3327,0.08889,-0.4015,-0.267
1896.0833333333333,1896,1,-0.24264000000000002,0.08113,-0.311,-0.18
1896.1666666666667,1896,2,-0.22909000000000002,0.08601,-0.298,-0.1655
1896.25,1896,3,-0.21391999999999997,0.08297,-0.282,-0.1515
1896.3333333333333,1896,4,-0.19496,0.08471000000000001,-0.262,-0.133
1896.4166666666667,1896,5,-0.23062,0.08649,-0.298,-0.1695
1896.5,1896,6,-0.1554,0.08417000000000001,-0.22,-0.098
1896.5833333333333,1896,7,-0.14858,0.07989,-0.2085,-0.0955
1896.6666666666667,1896,8,-0.07667,0.08408,-0.137,-0.0215
1896.75,1896,9,-0.09626,0.09415,-0.164,-0.0355
1896.8333333333333,1896,10,-0.25442,0.08136,-0.3245,-0.1835
1896.9166666666667,1896,11,-0.05196,0.08157,-0.126,0.019
1897.0,1896,12,-0.01699,0.08782000000000001,-0.0895,0.0485
1897.0833333333333,1897,1,-0.07236000000000001,0.08777,-0.1415,-0.0075
1897.1666666666667,1897,2,-0.08109,0.08857999999999999,-0.1505,-0.0145
1897.25,1897,3,0.035460000000000005,0.08462,-0.0345,0.104
1897.3333333333333,1897,4,-0.08822999999999999,0.08573,-0.1565,-0.0215
1897.4166666666667,1897,5,-0.13689,0.08562,-0.204,-0.0715
1897.5,1897,6,-0.19769,0.08412,-0.264,-0.134
1897.5833333333333,1897,7,-0.24244000000000002,0.08531,-0.302,-0.1835
1897.6666666666667,1897,8,-0.22109,0.08675,-0.2825,-0.161
1897.75,1897,9,-0.30409,0.07927000000000001,-0.3695,-0.2445
1897.8333333333333,1897,10,-0.35018,0.08412,-0.4205,-0.284
1897.9166666666667,1897,11,-0.39383,0.08907000000000001,-0.4635,-0.3255
1898.0,1897,12,-0.39637,0.08786000000000001,-0.4715,-0.326
1898.0833333333333,1898,1,-0.32333,0.08907000000000001,-0.398,-0.2575
1898.1666666666667,1898,2,-0.36946999999999997,0.09337000000000001,-0.442,-0.3025
1898.25,1898,3,-0.40091,0.09231,-0.4785,-0.332
1898.3333333333333,1898,4,-0.5419,0.09207,-0.6135,-0.4735
1898.4166666666667,1898,5,-0.48041000000000006,0.08097,-0.549,-0.4155
1898.5,1898,6,-0.37246,0.08026,-0.4385,-0.3115
1898.5833333333333,1898,7,-0.42586,0.08322,-0.4885,-0.368
1898.6666666666667,1898,8,-0.39708000000000004,0.0841,-0.4595,-0.338
1898.75,1898,9,-0.42175,0.08265,-0.489,-0.362
1898.8333333333333,1898,10,-0.55206,0.08064,-0.624,-0.482
1898.9166666666667,1898,11,-0.48251000000000005,0.08378,-0.555,-0.413
1899.0,1898,12,-0.50588,0.08292999999999999,-0.5825,-0.4325
1899.0833333333333,1899,1,-0.32963000000000003,0.08974,-0.408,-0.2565
1899.1666666666667,1899,2,-0.36214,0.0922,-0.4395,-0.2905
1899.25,1899,3,-0.42265,0.09245,-0.4975,-0.353
1899.3333333333333,1899,4,-0.38403000000000004,0.09306,-0.4575,-0.3155
1899.4166666666667,1899,5,-0.2853,0.08588,-0.356,-0.2215
1899.5,1899,6,-0.36689,0.08159,-0.4325,-0.307
1899.5833333333333,1899,7,-0.34144,0.08837,-0.4045,-0.284
1899.6666666666667,1899,8,-0.19199000000000002,0.08294,-0.258,-0.132
1899.75,1899,9,-0.24939,0.08132,-0.321,-0.1825
1899.8333333333333,1899,10,-0.26546,0.08267999999999999,-0.34,-0.195
1899.9166666666667,1899,11,-0.25414000000000003,0.08331000000000001,-0.33,-0.182
1900.0,1899,12,-0.34633,0.08488,-0.4255,-0.2725
1900.0833333333333,1900,1,-0.21991999999999998,0.09041,-0.299,-0.1485
1900.1666666666667,1900,2,-0.07654,0.08807999999999999,-0.158,-0.0005
1900.25,1900,3,-0.25569000000000003,0.08707000000000001,-0.3325,-0.185
1900.3333333333333,1900,4,-0.19061,0.09723,-0.268,-0.121
1900.4166666666667,1900,5,-0.37789,0.09152,-0.449,-0.3125
1900.5,1900,6,-0.25551999999999997,0.08876,-0.3215,-0.1915
1900.5833333333333,1900,7,-0.22311999999999999,0.08516,-0.287,-0.1625
1900.6666666666667,1900,8,-0.25590999999999997,0.0857,-0.322,-0.195
1900.75,1900,9,-0.22273,0.08401,-0.295,-0.156
1900.8333333333333,1900,10,-0.25415,0.08642000000000001,-0.33,-0.1815
1900.9166666666667,1900,11,-0.27346,0.08784,-0.3545,-0.1955
1901.0,1900,12,-0.2267,0.08667000000000001,-0.309,-0.149
1901.0833333333333,1901,1,-0.21684,0.08582999999999999,-0.301,-0.1425
1901.1666666666667,1901,2,-0.25961999999999996,0.08309,-0.3455,-0.185
1901.25,1901,3,-0.3947,0.08726,-0.4765,-0.3235
1901.3333333333333,1901,4,-0.33174000000000003,0.08888,-0.4085,-0.262
1901.4166666666667,1901,5,-0.28451,0.08506,-0.3575,-0.219
1901.5,1901,6,-0.33814,0.0836,-0.406,-0.276
1901.5833333333333,1901,7,-0.39006,0.08695,-0.456,-0.329
1901.6666666666667,1901,8,-0.33505,0.08653999999999999,-0.4045,-0.274
1901.75,1901,9,-0.46418999999999994,0.08592999999999999,-0.537,-0.401
1901.8333333333333,1901,10,-0.39879000000000003,0.08571000000000001,-0.481,-0.3265
1901.9166666666667,1901,11,-0.47325,0.08691,-0.5585,-0.391
1902.0,1901,12,-0.48099,0.09112999999999999,-0.57,-0.395
1902.0833333333333,1902,1,-0.46075,0.08678,-0.545,-0.387
1902.1666666666667,1902,2,-0.4168,0.08382,-0.5,-0.346
1902.25,1902,3,-0.44922,0.08632999999999999,-0.533,-0.3785
1902.3333333333333,1902,4,-0.43128,0.08847000000000001,-0.511,-0.3645
1902.4166666666667,1902,5,-0.46408,0.08392999999999999,-0.538,-0.3975
1902.5,1902,6,-0.51548,0.08576,-0.587,-0.4495
1902.5833333333333,1902,7,-0.46606000000000003,0.07992,-0.534,-0.403
1902.6666666666667,1902,8,-0.49,0.07854,-0.56,-0.427
1902.75,1902,9,-0.44023,0.08217999999999999,-0.518,-0.375
1902.8333333333333,1902,10,-0.49272,0.08624,-0.5735,-0.422
1902.9166666666667,1902,11,-0.45502,0.08565,-0.542,-0.3735
1903.0,1902,12,-0.36273,0.08947000000000001,-0.45,-0.2845
1903.0833333333333,1903,1,-0.39748,0.08859,-0.4845,-0.3155
1903.1666666666667,1903,2,-0.40157,0.08522,-0.4865,-0.323
1903.25,1903,3,-0.4219,0.08587,-0.5045,-0.3455
1903.3333333333333,1903,4,-0.5465300000000001,0.08428,-0.6275,-0.4725
1903.4166666666667,1903,5,-0.50502,0.08476,-0.5815,-0.4335
1903.5,1903,6,-0.60929,0.07791000000000001,-0.6795,-0.5405
1903.5833333333333,1903,7,-0.57719,0.0774,-0.647,-0.51
1903.6666666666667,1903,8,-0.72882,0.08059,-0.8,-0.664
1903.75,1903,9,-0.6389100000000001,0.08044,-0.7145,-0.5685
1903.8333333333333,1903,10,-0.73435,0.08659,-0.8185,-0.6555
1903.9166666666667,1903,11,-0.70092,0.08913,-0.7895,-0.617
1904.0,1903,12,-0.63117,0.0863,-0.7185,-0.5495
1904.0833333333333,1904,1,-0.6817,0.08849,-0.7735,-0.598
1904.1666666666667,1904,2,-0.69619,0.08501,-0.7825,-0.6185
1904.25,1904,3,-0.67156,0.08828,-0.7555,-0.5955
1904.3333333333333,1904,4,-0.5858800000000001,0.08778,-0.67,-0.5095
1904.4166666666667,1904,5,-0.62231,0.08557000000000001,-0.7,-0.55
1904.5,1904,6,-0.6080800000000001,0.08494,-0.6835,-0.53
1904.5833333333333,1904,7,-0.5894,0.085,-0.661,-0.5175
1904.6666666666667,1904,8,-0.57926,0.08161,-0.6525,-0.5095
1904.75,1904,9,-0.52964,0.08731,-0.6085,-0.458
1904.8333333333333,1904,10,-0.58549,0.08536,-0.6705,-0.5085
1904.9166666666667,1904,11,-0.5693600000000001,0.08613,-0.6595,-0.4875
1905.0,1904,12,-0.50942,0.08245,-0.5995,-0.4275
1905.0833333333333,1905,1,-0.49778999999999995,0.08492000000000001,-0.59,-0.412
1905.1666666666667,1905,2,-0.52486,0.08814,-0.6165,-0.44
1905.25,1905,3,-0.49445,0.08563,-0.583,-0.412
1905.3333333333333,1905,4,-0.53264,0.08905,-0.619,-0.453
1905.4166666666667,1905,5,-0.39821,0.08395,-0.4795,-0.3185
1905.5,1905,6,-0.41173000000000004,0.08147,-0.486,-0.335
1905.5833333333333,1905,7,-0.32199,0.0797,-0.3935,-0.247
1905.6666666666667,1905,8,-0.38271,0.0797,-0.4565,-0.311
1905.75,1905,9,-0.465,0.08155,-0.544,-0.392
1905.8333333333333,1905,10,-0.43622,0.08613,-0.5245,-0.354
1905.9166666666667,1905,11,-0.42235,0.08077999999999999,-0.5155,-0.3355
1906.0,1905,12,-0.33458000000000004,0.08432,-0.4295,-0.2455
1906.0833333333333,1906,1,-0.20326,0.08485,-0.2975,-0.113
1906.1666666666667,1906,2,-0.21434,0.08122,-0.3075,-0.1245
1906.25,1906,3,-0.25513,0.08644,-0.3445,-0.1685
1906.3333333333333,1906,4,-0.30232,0.08286,-0.3855,-0.224
1906.4166666666667,1906,5,-0.53047,0.08276,-0.6115,-0.451
1906.5,1906,6,-0.41494,0.0816,-0.494,-0.331
1906.5833333333333,1906,7,-0.40762,0.08252000000000001,-0.482,-0.329
1906.6666666666667,1906,8,-0.42058,0.07683999999999999,-0.496,-0.347
1906.75,1906,9,-0.46002,0.08427,-0.5405,-0.3835
1906.8333333333333,1906,10,-0.46836000000000005,0.08964,-0.559,-0.3805
1906.9166666666667,1906,11,-0.46606000000000003,0.08818,-0.5615,-0.377
1907.0,1906,12,-0.471,0.08753999999999999,-0.567,-0.38
1907.0833333333333,1907,1,-0.39173,0.07801,-0.473,-0.314
1907.1666666666667,1907,2,-0.45566999999999996,0.07954,-0.5355,-0.376
1907.25,1907,3,-0.38456,0.08397,-0.462,-0.306
1907.3333333333333,1907,4,-0.41936999999999997,0.0808,-0.4925,-0.3455
1907.4166666666667,1907,5,-0.45779,0.08428,-0.5265,-0.3835
1907.5,1907,6,-0.52268,0.07904,-0.5855,-0.446
1907.5833333333333,1907,7,-0.45352,0.07997,-0.5155,-0.3795
1907.6666666666667,1907,8,-0.50203,0.07508,-0.5655,-0.431
1907.75,1907,9,-0.47731,0.07656,-0.5475,-0.408
1907.8333333333333,1907,10,-0.5032800000000001,0.08018,-0.5805,-0.427
1907.9166666666667,1907,11,-0.51656,0.07683999999999999,-0.599,-0.4375
1908.0,1907,12,-0.5380699999999999,0.08075,-0.6215,-0.4575
1908.0833333333333,1908,1,-0.51725,0.08431,-0.5895,-0.437
1908.1666666666667,1908,2,-0.4973,0.07529,-0.5635,-0.423
1908.25,1908,3,-0.5625100000000001,0.07615,-0.625,-0.4945
1908.3333333333333,1908,4,-0.5745899999999999,0.07509,-0.633,-0.5095
1908.4166666666667,1908,5,-0.52964,0.07877999999999999,-0.585,-0.4645
1908.5,1908,6,-0.5625,0.08155,-0.6195,-0.4955
1908.5833333333333,1908,7,-0.5524,0.0805,-0.6095,-0.4865
1908.6666666666667,1908,8,-0.56944,0.07535,-0.6255,-0.5045
1908.75,1908,9,-0.59936,0.07927999999999999,-0.6565,-0.5365
1908.8333333333333,1908,10,-0.60309,0.07689,-0.668,-0.5325
1908.9166666666667,1908,11,-0.6056699999999999,0.07915,-0.6745,-0.5275
1909.0,1908,12,-0.65058,0.07247999999999999,-0.7195,-0.573
1909.0833333333333,1909,1,-0.55511,0.07332999999999999,-0.6155,-0.481
1909.1666666666667,1909,2,-0.58228,0.07683,-0.641,-0.5095
1909.25,1909,3,-0.65408,0.07331,-0.7115,-0.5845
1909.3333333333333,1909,4,-0.5575600000000001,0.07171,-0.6145,-0.4915
1909.4166666666667,1909,5,-0.55294,0.07291,-0.608,-0.485
1909.5,1909,6,-0.58354,0.07245,-0.6435,-0.513
1909.5833333333333,1909,7,-0.66859,0.07254,-0.7275,-0.599
1909.6666666666667,1909,8,-0.46426000000000006,0.07184,-0.52,-0.3975
1909.75,1909,9,-0.54377,0.07387,-0.5975,-0.4815
1909.8333333333333,1909,10,-0.60852,0.07509,-0.666,-0.539
1909.9166666666667,1909,11,-0.65017,0.07277,-0.708,-0.58
1910.0,1909,12,-0.6197699999999999,0.07364,-0.68,-0.547
1910.0833333333333,1910,1,-0.5059600000000001,0.06976,-0.5615,-0.443
1910.1666666666667,1910,2,-0.58833,0.07203,-0.6445,-0.5245
1910.25,1910,3,-0.58753,0.07549,-0.6405,-0.5265
1910.3333333333333,1910,4,-0.56367,0.07854,-0.6185,-0.5045
1910.4166666666667,1910,5,-0.56679,0.07472000000000001,-0.627,-0.5055
1910.5,1910,6,-0.58478,0.07272999999999999,-0.65,-0.5225
1910.5833333333333,1910,7,-0.63442,0.073,-0.704,-0.5705
1910.6666666666667,1910,8,-0.56872,0.07577,-0.633,-0.5065
1910.75,1910,9,-0.56375,0.07181,-0.6145,-0.5085
1910.8333333333333,1910,10,-0.5405300000000001,0.06989,-0.5945,-0.478
1910.9166666666667,1910,11,-0.62734,0.07207999999999999,-0.6855,-0.56
1911.0,1910,12,-0.67878,0.0718,-0.7375,-0.611
1911.0833333333333,1911,1,-0.53373,0.06322,-0.5945,-0.4805
1911.1666666666667,1911,2,-0.70665,0.06482,-0.767,-0.655
1911.25,1911,3,-0.65633,0.06756000000000001,-0.7155,-0.606
1911.3333333333333,1911,4,-0.75388,0.07019,-0.815,-0.7035
1911.4166666666667,1911,5,-0.68762,0.07304,-0.7525,-0.6355
1911.5,1911,6,-0.64218,0.07536,-0.716,-0.5865
1911.5833333333333,1911,7,-0.62747,0.07242,-0.706,-0.5695
1911.6666666666667,1911,8,-0.5688300000000001,0.06461,-0.6355,-0.5175
1911.75,1911,9,-0.5254,0.08199,-0.585,-0.4765
1911.8333333333333,1911,10,-0.49388999999999994,0.07346,-0.551,-0.442
1911.9166666666667,1911,11,-0.46781999999999996,0.07156,-0.5255,-0.413
1912.0,1911,12,-0.37104000000000004,0.07117000000000001,-0.4305,-0.3125
1912.0833333333333,1912,1,-0.3314,0.06844,-0.3905,-0.272
1912.1666666666667,1912,2,-0.38905,0.07039,-0.4495,-0.3305
1912.25,1912,3,-0.25315,0.07153999999999999,-0.3105,-0.197
1912.3333333333333,1912,4,-0.34631999999999996,0.07257999999999999,-0.4095,-0.289
1912.4166666666667,1912,5,-0.42535,0.07245,-0.491,-0.3685
1912.5,1912,6,-0.41098,0.07459,-0.488,-0.35
1912.5833333333333,1912,7,-0.43527,0.06861,-0.5145,-0.3735
1912.6666666666667,1912,8,-0.53886,0.07281,-0.6105,-0.4795
1912.75,1912,9,-0.56691,0.0709,-0.624,-0.5135
1912.8333333333333,1912,10,-0.59109,0.06854,-0.6485,-0.535
1912.9166666666667,1912,11,-0.5726,0.07097,-0.6325,-0.5125
1913.0,1912,12,-0.55247,0.06833,-0.613,-0.492
1913.0833333333333,1913,1,-0.5311100000000001,0.06435,-0.593,-0.464
1913.1666666666667,1913,2,-0.42728999999999995,0.05973,-0.488,-0.368
1913.25,1913,3,-0.52672,0.059320000000000005,-0.5895,-0.4685
1913.3333333333333,1913,4,-0.52057,0.06786,-0.589,-0.461
1913.4166666666667,1913,5,-0.45051,0.0652,-0.522,-0.391
1913.5,1913,6,-0.52865,0.0648,-0.6095,-0.4655
